gameID,ratingOrg,rating,ageAbove
3,ESRB,M,17
3,PEGI,Twelve,12
4,ESRB,M,17
4,CERO,CERO_Z,18
15,PEGI,Eighteen,18
15,ESRB,M,17
15,CERO,CERO_Z,18
16,ESRB,M,17
16,PEGI,Eighteen,18
16,CERO,CERO_Z,18
18,ESRB,M,17
18,PEGI,Eighteen,18
18,PEGI,Sixteen,16
19,ESRB,M,17
19,PEGI,Eighteen,18
20,ESRB,M,17
20,PEGI,Eighteen,18
20,CERO,CERO_D,17
21,ESRB,M,17
21,CERO,CERO_Z,18
21,PEGI,Eighteen,18
21,GRAC,GRAC_Eighteen,18
24,PEGI,Twelve,12
24,ESRB,E,6
34,ESRB,M,17
36,ESRB,M,17
36,PEGI,Twelve,12
37,PEGI,Eighteen,18
37,ESRB,M,17
38,PEGI,Eighteen,18
38,ESRB,M,17
39,PEGI,Eighteen,18
39,ESRB,M,17
40,PEGI,Eighteen,18
40,ESRB,M,17
41,ESRB,M,17
41,PEGI,Sixteen,16
42,ESRB,M,17
43,ESRB,M,17
43,PEGI,Eighteen,18
43,CERO,CERO_Z,18
44,ESRB,T,13
44,PEGI,Sixteen,16
45,ESRB,T,13
46,ESRB,T,13
46,PEGI,Sixteen,16
47,ESRB,T,13
48,ESRB,E10,10
48,PEGI,Twelve,12
49,ESRB,E,6
51,ESRB,T,13
56,ESRB,T,13
56,PEGI,Twelve,12
59,ESRB,M,17
59,PEGI,Sixteen,16
59,CERO,CERO_D,17
72,ESRB,E10,10
72,PEGI,Twelve,12
72,CERO,CERO_A,3
72,USK,USK_12,12
72,GRAC,GRAC_Fifteen,15
72,CLASS_IND,CLASS_IND_Twelve,12
72,ACB,ACB_M,12
72,CERO,CERO_B,12
73,ESRB,M,17
73,PEGI,Eighteen,18
73,CERO,CERO_D,17
73,USK,USK_18,18
73,CLASS_IND,CLASS_IND_Sixteen,16
73,ACB,ACB_R18,18
74,PEGI,Eighteen,18
74,ESRB,M,17
74,USK,USK_18,18
74,CLASS_IND,CLASS_IND_Eighteen,18
74,ACB,ACB_R18,18
75,ESRB,M,17
75,PEGI,Eighteen,18
75,CERO,CERO_D,17
75,USK,USK_18,18
75,CLASS_IND,CLASS_IND_Sixteen,16
75,ACB,ACB_R18,18
76,PEGI,Eighteen,18
76,ESRB,M,17
76,CLASS_IND,CLASS_IND_Eighteen,18
78,ESRB,M,17
78,PEGI,Eighteen,18
78,CERO,CERO_D,17
79,ESRB,M,17
79,PEGI,Eighteen,18
79,CERO,CERO_Z,18
80,PEGI,Eighteen,18
80,ESRB,M,17
83,PEGI,Sixteen,16
83,ESRB,T,13
84,ESRB,T,13
84,PEGI,Twelve,12
87,ESRB,T,13
92,ESRB,E,6
94,ESRB,E,6
95,ESRB,E,6
98,PEGI,Three,3
98,ESRB,E,6
100,ESRB,E10,10
100,PEGI,Three,3
100,GRAC,GRAC_Fifteen,15
102,ESRB,E,6
102,GRAC,GRAC_Fifteen,15
102,PEGI,Three,3
103,ESRB,E10,10
105,PEGI,Seven,7
105,ESRB,E10,10
105,GRAC,GRAC_Fifteen,15
109,PEGI,Eighteen,18
109,ESRB,M,17
112,ESRB,M,17
112,PEGI,Sixteen,16
112,CERO,CERO_C,15
114,ESRB,T,13
114,PEGI,Sixteen,16
116,ESRB,T,13
116,PEGI,Twelve,12
116,GRAC,GRAC_Eighteen,18
119,ESRB,M,17
120,ESRB,M,17
120,PEGI,Sixteen,16
121,ESRB,E10,10
121,PEGI,Seven,7
121,CERO,CERO_A,3
121,USK,USK_6,6
121,GRAC,GRAC_Fifteen,15
121,CLASS_IND,CLASS_IND_Ten,10
121,ACB,ACB_M,12
122,PEGI,Eighteen,18
122,CERO,CERO_Z,18
122,USK,GRAC_ALL,0
122,CLASS_IND,ACB_G,3
122,ACB,ACB_R18,18
122,ESRB,M,17
123,ESRB,T,13
123,PEGI,Twelve,12
123,USK,USK_12,12
124,PEGI,Eighteen,18
124,ESRB,M,17
124,CERO,CERO_Z,18
124,USK,GRAC_ALL,0
124,CLASS_IND,ACB_G,3
124,ACB,ACB_RC,18
125,ESRB,M,17
126,ESRB,M,17
126,PEGI,Sixteen,16
127,PEGI,Eighteen,18
127,ESRB,M,17
127,CERO,CERO_Z,18
128,ESRB,M,17
128,PEGI,Eighteen,18
128,CERO,CERO_Z,18
129,ESRB,E,6
130,ESRB,T,13
130,PEGI,Twelve,12
130,USK,USK_18,18
132,ESRB,T,13
132,GRAC,GRAC_Eighteen,18
132,PEGI,Twelve,12
133,ESRB,T,13
133,PEGI,Twelve,12
133,GRAC,GRAC_Eighteen,18
134,ESRB,M,17
134,PEGI,Sixteen,16
134,CERO,CERO_C,15
135,ESRB,M,17
135,PEGI,Sixteen,16
135,CERO,CERO_C,15
136,ESRB,M,17
136,PEGI,Sixteen,16
136,CERO,CERO_C,15
137,PEGI,Sixteen,16
137,ESRB,T,13
138,ESRB,E10,10
138,PEGI,Seven,7
141,PEGI,Twelve,12
141,ESRB,T,13
141,GRAC,GRAC_Fifteen,15
142,ESRB,T,13
142,PEGI,Twelve,12
143,ESRB,T,13
144,ESRB,T,13
144,PEGI,Twelve,12
148,ESRB,T,13
148,PEGI,Twelve,12
148,GRAC,GRAC_Eighteen,18
148,CERO,CERO_D,17
149,ESRB,T,13
149,PEGI,Seven,7
157,ESRB,T,13
158,ESRB,T,13
162,ESRB,E,6
163,ESRB,T,13
164,ESRB,T,13
174,ESRB,T,13
174,PEGI,Twelve,12
177,ESRB,E,6
187,ESRB,T,13
189,PEGI,Seven,7
189,ESRB,E10,10
189,GRAC,GRAC_Twelve,12
189,CLASS_IND,CLASS_IND_Ten,10
190,PEGI,Three,3
190,ESRB,E10,10
203,ESRB,T,13
209,PEGI,Seven,7
209,GRAC,GRAC_Fifteen,15
209,ESRB,E10,10
211,ESRB,T,13
211,PEGI,Twelve,12
214,PEGI,Twelve,12
214,ESRB,T,13
215,PEGI,Twelve,12
215,ESRB,T,13
215,GRAC,GRAC_Eighteen,18
216,ESRB,T,13
216,PEGI,Twelve,12
217,ESRB,E,6
217,PEGI,Seven,7
217,CERO,CERO_A,3
217,ACB,ACB_PG,6
219,ESRB,T,13
219,PEGI,Twelve,12
223,PEGI,Seven,7
223,ESRB,T,13
223,CERO,CERO_C,15
224,ESRB,T,13
224,PEGI,Twelve,12
225,ESRB,T,13
225,PEGI,Twelve,12
225,GRAC,GRAC_Twelve,12
226,PEGI,Twelve,12
226,ESRB,T,13
227,ESRB,T,13
227,PEGI,Twelve,12
228,PEGI,Twelve,12
228,ESRB,T,13
229,ESRB,T,13
229,PEGI,Twelve,12
229,GRAC,GRAC_Eighteen,18
230,ESRB,T,13
230,PEGI,Sixteen,16
231,PEGI,Sixteen,16
231,USK,USK_18,18
231,CLASS_IND,ACB_G,3
231,ACB,ACB_R18,18
231,ESRB,M,17
233,PEGI,Sixteen,16
233,USK,GRAC_ALL,0
233,CLASS_IND,ACB_G,3
233,ACB,ACB_R18,18
233,ESRB,M,17
234,ESRB,T,13
234,PEGI,Twelve,12
235,ESRB,E,6
235,PEGI,Three,3
236,PEGI,Seven,7
236,ESRB,E,6
238,ESRB,E,6
238,PEGI,Three,3
239,ESRB,T,13
239,PEGI,Sixteen,16
239,GRAC,GRAC_Fifteen,15
240,PEGI,Sixteen,16
240,ESRB,T,13
241,ESRB,M,17
241,PEGI,Sixteen,16
241,USK,USK_18,18
241,CLASS_IND,CLASS_IND_Eighteen,18
241,ACB,ACB_R18,18
242,ESRB,T,13
242,PEGI,Twelve,12
244,ESRB,M,17
244,PEGI,Sixteen,16
245,ESRB,T,13
245,PEGI,Twelve,12
246,ESRB,M,17
246,PEGI,Sixteen,16
250,ESRB,M,17
250,PEGI,Eighteen,18
254,ESRB,E,6
257,PEGI,Sixteen,16
257,ESRB,M,17
260,PEGI,Twelve,12
260,ESRB,T,13
271,ESRB,T,13
272,ESRB,M,17
275,ESRB,T,13
275,PEGI,Sixteen,16
276,ESRB,E10,10
276,PEGI,Twelve,12
277,ESRB,T,13
277,PEGI,Sixteen,16
283,PEGI,Three,3
283,ESRB,E,6
284,PEGI,Twelve,12
284,ESRB,M,17
285,ESRB,E,6
286,PEGI,Sixteen,16
286,CLASS_IND,ACB_G,3
286,ACB,ACB_R18,18
286,ESRB,M,17
293,ESRB,E10,10
293,PEGI,Twelve,12
295,ESRB,T,13
295,GRAC,GRAC_Fifteen,15
295,PEGI,Twelve,12
296,ESRB,M,17
296,PEGI,Sixteen,16
299,ESRB,T,13
299,PEGI,Twelve,12
301,ESRB,E,6
302,PEGI,Twelve,12
302,ESRB,T,13
306,ESRB,M,17
306,PEGI,Sixteen,16
307,ESRB,M,17
307,PEGI,Sixteen,16
307,USK,USK_18,18
307,CLASS_IND,CLASS_IND_Eighteen,18
307,ACB,ACB_R18,18
308,ESRB,T,13
308,PEGI,Twelve,12
314,ESRB,M,17
314,PEGI,Sixteen,16
316,ESRB,M,17
316,PEGI,Eighteen,18
319,PEGI,Eighteen,18
319,ESRB,T,13
320,ESRB,M,17
320,PEGI,Sixteen,16
321,ESRB,T,13
321,GRAC,GRAC_Eighteen,18
323,ESRB,T,13
324,PEGI,Twelve,12
324,ESRB,T,13
325,ESRB,M,17
325,GRAC,GRAC_Eighteen,18
325,PEGI,Eighteen,18
327,ESRB,T,13
330,PEGI,Three,3
330,ESRB,E,6
331,ESRB,E,6
331,PEGI,Three,3
332,ESRB,E,6
333,CLASS_IND,ACB_G,3
333,ACB,ACB_R18,18
333,ESRB,T,13
334,ESRB,E,6
334,CERO,CERO_A,3
335,ESRB,T,13
335,PEGI,Sixteen,16
339,PEGI,Sixteen,16
339,CERO,CERO_Z,18
339,USK,GRAC_ALL,0
339,CLASS_IND,ACB_G,3
339,ACB,ACB_R18,18
339,ESRB,T,13
340,ESRB,T,13
340,PEGI,Twelve,12
341,PEGI,Three,3
341,ESRB,E,6
343,ESRB,M,17
343,PEGI,Sixteen,16
343,CERO,CERO_D,17
348,ESRB,T,13
348,PEGI,Twelve,12
349,PEGI,Sixteen,16
349,ESRB,T,13
352,PEGI,Sixteen,16
352,ESRB,M,17
352,CERO,CERO_D,17
356,ESRB,M,17
356,PEGI,Eighteen,18
356,USK,USK_18,18
356,CLASS_IND,ACB_G,3
356,ACB,ACB_R18,18
358,ESRB,E,6
358,PEGI,Three,3
358,CLASS_IND,CLASS_IND_Ten,10
358,CERO,CERO_A,3
358,USK,USK_0,0
358,GRAC,GRAC_Twelve,12
358,ACB,ACB_PG,6
361,PEGI,Sixteen,16
361,ESRB,M,17
370,ESRB,T,13
370,PEGI,Twelve,12
370,CERO,CERO_C,15
370,GRAC,GRAC_Eighteen,18
375,PEGI,Eighteen,18
375,ESRB,M,17
375,CLASS_IND,CLASS_IND_Eighteen,18
376,ESRB,M,17
376,PEGI,Sixteen,16
376,USK,USK_18,18
376,CLASS_IND,CLASS_IND_Sixteen,16
376,CERO,CERO_C,15
378,PEGI,Eighteen,18
378,ESRB,M,17
378,CERO,CERO_D,17
378,CLASS_IND,ACB_G,3
379,PEGI,Sixteen,16
379,ESRB,M,17
379,CLASS_IND,CLASS_IND_Sixteen,16
380,ESRB,M,17
380,PEGI,Eighteen,18
380,CERO,CERO_D,17
380,CLASS_IND,ACB_G,3
381,ESRB,M,17
381,CERO,CERO_C,15
382,ESRB,T,13
382,GRAC,GRAC_Eighteen,18
382,CLASS_IND,CLASS_IND_Sixteen,16
382,PEGI,Eighteen,18
382,CERO,CERO_C,15
383,CERO,CERO_C,15
384,ESRB,T,13
384,PEGI,Sixteen,16
384,CERO,CERO_B,12
384,GRAC,GRAC_Eighteen,18
385,ESRB,E,6
385,PEGI,Three,3
385,CERO,CERO_A,3
385,CLASS_IND,CLASS_IND_Twelve,12
387,PEGI,Seven,7
387,ESRB,E,6
389,PEGI,Sixteen,16
389,ESRB,T,13
389,CERO,CERO_B,12
389,GRAC,GRAC_Fifteen,15
390,ESRB,E,6
392,ESRB,E10,10
393,PEGI,Twelve,12
393,ESRB,E10,10
393,GRAC,GRAC_Twelve,12
394,ESRB,T,13
394,PEGI,Twelve,12
395,ESRB,E10,10
396,ESRB,E,6
398,PEGI,Sixteen,16
398,ESRB,T,13
398,CERO,CERO_A,3
399,ESRB,E10,10
399,PEGI,Twelve,12
399,GRAC,GRAC_Fifteen,15
400,ESRB,T,13
401,ESRB,T,13
402,ESRB,T,13
405,ESRB,T,13
406,ESRB,E10,10
406,PEGI,Seven,7
406,CERO,CERO_A,3
407,ESRB,E,6
408,PEGI,Three,3
408,ESRB,E,6
408,CERO,CERO_A,3
409,ESRB,T,13
412,ESRB,T,13
412,PEGI,Sixteen,16
413,PEGI,Twelve,12
413,ESRB,T,13
413,CERO,CERO_B,12
414,ESRB,E,6
414,PEGI,Seven,7
414,CERO,CERO_A,3
416,ESRB,T,13
418,ESRB,T,13
419,ESRB,T,13
419,CERO,CERO_A,3
419,GRAC,GRAC_Fifteen,15
420,ESRB,T,13
421,ESRB,T,13
421,GRAC,GRAC_Twelve,12
422,ESRB,E,6
423,ESRB,T,13
424,PEGI,Sixteen,16
424,ESRB,M,17
425,ESRB,T,13
426,PEGI,Twelve,12
426,USK,USK_12,12
426,ACB,ACB_MA15,15
426,ESRB,T,13
426,GRAC,GRAC_Fifteen,15
426,CERO,CERO_B,12
427,ESRB,T,13
427,GRAC,GRAC_Fifteen,15
428,ESRB,T,13
428,GRAC,GRAC_Fifteen,15
429,ESRB,M,17
429,PEGI,Eighteen,18
431,ESRB,T,13
431,PEGI,Sixteen,16
432,PEGI,Sixteen,16
432,ESRB,T,13
433,ESRB,M,17
433,PEGI,Sixteen,16
434,ESRB,M,17
434,PEGI,Eighteen,18
434,CERO,CERO_Z,18
434,USK,GRAC_ALL,0
434,CLASS_IND,ACB_G,3
434,ACB,ACB_R18,18
438,ESRB,T,13
438,PEGI,Sixteen,16
439,PEGI,Eighteen,18
439,ESRB,M,17
440,PEGI,Sixteen,16
440,ESRB,T,13
441,PEGI,Sixteen,16
441,ESRB,T,13
442,PEGI,Sixteen,16
442,ESRB,T,13
450,PEGI,Eighteen,18
450,ESRB,M,17
450,CERO,CERO_C,15
451,PEGI,Eighteen,18
451,ESRB,M,17
452,PEGI,Twelve,12
452,ESRB,T,13
454,ESRB,E,6
457,ESRB,T,13
457,PEGI,Sixteen,16
458,ESRB,T,13
458,PEGI,Sixteen,16
466,ESRB,M,17
469,ESRB,M,17
470,PEGI,Eighteen,18
470,ESRB,M,17
471,ESRB,M,17
471,PEGI,Sixteen,16
472,ESRB,M,17
472,PEGI,Eighteen,18
472,CERO,CERO_Z,18
473,PEGI,Sixteen,16
473,ESRB,T,13
473,CERO,CERO_C,15
473,GRAC,GRAC_Eighteen,18
474,ESRB,M,17
474,CLASS_IND,CLASS_IND_Eighteen,18
474,PEGI,Sixteen,16
475,PEGI,Sixteen,16
475,ESRB,T,13
475,GRAC,GRAC_Fifteen,15
477,ESRB,T,13
477,PEGI,Twelve,12
478,PEGI,Eighteen,18
478,ESRB,M,17
478,GRAC,GRAC_Eighteen,18
479,PEGI,Eighteen,18
479,ESRB,M,17
480,PEGI,Sixteen,16
480,ESRB,M,17
481,ESRB,M,17
481,PEGI,Sixteen,16
482,ESRB,M,17
482,PEGI,Eighteen,18
483,ESRB,M,17
483,PEGI,Eighteen,18
484,ESRB,M,17
484,PEGI,Eighteen,18
484,CERO,CERO_C,15
484,ACB,ACB_R18,18
485,ESRB,M,17
485,PEGI,Eighteen,18
486,ESRB,M,17
486,PEGI,Sixteen,16
486,CERO,CERO_C,15
486,USK,USK_18,18
486,CLASS_IND,ACB_G,3
486,ACB,ACB_MA15,15
487,ESRB,M,17
487,PEGI,Eighteen,18
487,CERO,CERO_D,17
488,ESRB,M,17
488,PEGI,Eighteen,18
490,PEGI,Eighteen,18
490,ESRB,M,17
491,ESRB,M,17
491,PEGI,Sixteen,16
491,CERO,CERO_D,17
492,ESRB,M,17
492,PEGI,Eighteen,18
492,CERO,CERO_Z,18
493,ESRB,M,17
493,PEGI,Eighteen,18
493,CERO,CERO_D,17
494,ESRB,M,17
494,PEGI,Eighteen,18
495,ESRB,M,17
495,PEGI,Sixteen,16
495,CERO,CERO_D,17
496,ESRB,M,17
496,PEGI,Eighteen,18
496,CERO,CERO_Z,18
497,PEGI,Eighteen,18
497,ESRB,M,17
498,ESRB,M,17
498,CERO,CERO_D,17
498,PEGI,Eighteen,18
499,ESRB,M,17
499,PEGI,Eighteen,18
500,PEGI,Sixteen,16
500,ESRB,T,13
500,CERO,CERO_C,15
500,GRAC,GRAC_Eighteen,18
501,ESRB,T,13
501,PEGI,Sixteen,16
501,CERO,CERO_C,15
502,ESRB,T,13
502,PEGI,Sixteen,16
502,ACB,ACB_R18,18
502,CERO,CERO_D,17
503,PEGI,Three,3
503,ESRB,E,6
503,CERO,CERO_A,3
503,GRAC,GRAC_Twelve,12
504,ESRB,M,17
504,PEGI,Sixteen,16
504,CERO,CERO_Z,18
505,ESRB,M,17
505,CERO,CERO_D,17
506,ESRB,E,6
506,PEGI,Seven,7
506,CLASS_IND,CLASS_IND_Ten,10
506,GRAC,GRAC_Twelve,12
510,ESRB,E10,10
512,ESRB,T,13
512,PEGI,Sixteen,16
513,ESRB,M,17
513,PEGI,Sixteen,16
514,ESRB,M,17
514,CERO,CERO_Z,18
514,PEGI,Eighteen,18
515,ESRB,T,13
515,PEGI,Sixteen,16
515,CERO,CERO_Z,18
517,ESRB,M,17
517,PEGI,Eighteen,18
519,ESRB,M,17
519,PEGI,Eighteen,18
520,ESRB,M,17
520,PEGI,Eighteen,18
520,CERO,CERO_Z,18
521,ESRB,M,17
521,PEGI,Sixteen,16
522,PEGI,Sixteen,16
522,ESRB,M,17
522,CERO,CERO_Z,18
522,GRAC,GRAC_Twelve,12
523,ESRB,T,13
523,PEGI,Sixteen,16
523,CERO,CERO_Z,18
523,USK,GRAC_ALL,0
523,CLASS_IND,CLASS_IND_Eighteen,18
524,PEGI,Twelve,12
524,ESRB,T,13
524,CERO,CERO_A,3
526,ESRB,T,13
526,PEGI,Sixteen,16
527,PEGI,Eighteen,18
527,ESRB,M,17
528,ESRB,M,17
528,PEGI,Eighteen,18
528,CERO,CERO_D,17
529,ESRB,M,17
529,PEGI,Eighteen,18
529,CERO,CERO_Z,18
530,ESRB,M,17
530,PEGI,Eighteen,18
530,CERO,CERO_Z,18
530,USK,GRAC_ALL,0
530,CLASS_IND,ACB_G,3
530,ACB,ACB_R18,18
531,ESRB,T,13
531,PEGI,Sixteen,16
533,ESRB,M,17
533,PEGI,Eighteen,18
533,CERO,CERO_Z,18
534,ESRB,E10,10
534,PEGI,Twelve,12
534,CLASS_IND,CLASS_IND_Twelve,12
534,CERO,CERO_A,3
536,ESRB,M,17
536,CERO,CERO_Z,18
536,PEGI,Eighteen,18
536,CLASS_IND,ACB_G,3
536,ACB,ACB_R18,18
538,ESRB,M,17
538,PEGI,Eighteen,18
538,CERO,CERO_D,17
538,GRAC,GRAC_Eighteen,18
539,PEGI,Eighteen,18
539,ESRB,M,17
539,CERO,CERO_Z,18
540,PEGI,Seven,7
540,ESRB,E10,10
540,USK,USK_6,6
540,ACB,ACB_PG,6
541,PEGI,Seven,7
541,ESRB,T,13
543,ESRB,M,17
543,PEGI,Eighteen,18
543,CERO,CERO_D,17
544,ESRB,M,17
544,PEGI,Eighteen,18
544,GRAC,GRAC_Eighteen,18
545,ESRB,M,17
545,PEGI,Eighteen,18
546,PEGI,Eighteen,18
546,ESRB,M,17
547,ESRB,M,17
547,PEGI,Eighteen,18
547,CERO,CERO_Z,18
548,ESRB,M,17
548,PEGI,Eighteen,18
548,CERO,CERO_Z,18
549,ESRB,M,17
549,PEGI,Eighteen,18
550,PEGI,Eighteen,18
550,ESRB,M,17
551,ESRB,M,17
551,PEGI,Eighteen,18
552,PEGI,Eighteen,18
552,ESRB,M,17
553,ESRB,T,13
554,PEGI,Twelve,12
554,ESRB,T,13
555,ESRB,T,13
555,PEGI,Twelve,12
555,ACB,ACB_MA15,15
555,CLASS_IND,CLASS_IND_Twelve,12
555,GRAC,GRAC_Fifteen,15
556,PEGI,Eighteen,18
556,ESRB,M,17
557,ESRB,T,13
558,ESRB,M,17
558,PEGI,Eighteen,18
558,CERO,CERO_D,17
559,ESRB,M,17
559,PEGI,Eighteen,18
559,CERO,CERO_D,17
562,ESRB,M,17
564,ESRB,M,17
564,PEGI,Eighteen,18
564,CLASS_IND,ACB_G,3
564,ACB,ACB_R18,18
565,ESRB,T,13
565,PEGI,Sixteen,16
566,PEGI,Seven,7
566,PEGI,Twelve,12
566,ESRB,T,13
566,GRAC,GRAC_Fifteen,15
567,ESRB,E,6
568,ESRB,T,13
568,PEGI,Sixteen,16
569,ESRB,M,17
569,PEGI,Eighteen,18
571,PEGI,Eighteen,18
571,ESRB,M,17
573,ESRB,T,13
574,ESRB,T,13
575,ESRB,M,17
576,PEGI,Sixteen,16
576,ESRB,T,13
578,ESRB,M,17
583,ESRB,E,6
583,PEGI,Three,3
584,ESRB,E,6
588,PEGI,Eighteen,18
588,ESRB,M,17
602,ESRB,M,17
602,PEGI,Sixteen,16
613,ESRB,E,6
618,PEGI,Eighteen,18
618,ESRB,M,17
620,ESRB,E10,10
620,PEGI,Seven,7
622,PEGI,Sixteen,16
622,ESRB,T,13
622,GRAC,GRAC_Eighteen,18
623,ESRB,M,17
623,PEGI,Sixteen,16
623,USK,GRAC_ALL,0
623,CERO,CERO_C,15
625,PEGI,Eighteen,18
625,ESRB,M,17
641,ESRB,E,6
641,PEGI,Three,3
642,PEGI,Three,3
642,ESRB,E,6
647,ESRB,T,13
647,ESRB,M,17
653,ESRB,T,13
653,PEGI,Twelve,12
653,CLASS_IND,CLASS_IND_Eighteen,18
654,ESRB,M,17
654,PEGI,Eighteen,18
660,ESRB,T,13
670,ESRB,T,13
670,PEGI,Sixteen,16
670,GRAC,GRAC_Fifteen,15
675,PEGI,Seven,7
675,ESRB,T,13
680,ESRB,T,13
680,GRAC,GRAC_Eighteen,18
680,PEGI,Sixteen,16
690,ESRB,E,6
694,ESRB,M,17
694,PEGI,Sixteen,16
695,ESRB,T,13
698,PEGI,Three,3
698,ESRB,E,6
699,ESRB,E,6
700,PEGI,Three,3
700,ESRB,E,6
703,ESRB,E,6
705,ESRB,E,6
707,PEGI,Sixteen,16
707,ESRB,T,13
707,GRAC,GRAC_Eighteen,18
712,ESRB,E,6
716,PEGI,Three,3
716,ESRB,E,6
716,GRAC,GRAC_Twelve,12
717,PEGI,Three,3
717,ESRB,E,6
718,ESRB,M,17
719,ESRB,T,13
719,PEGI,Sixteen,16
729,ESRB,E,6
730,PEGI,Sixteen,16
730,CERO,CERO_Z,18
730,USK,GRAC_ALL,0
730,CLASS_IND,ACB_G,3
730,ACB,ACB_RC,18
730,ESRB,M,17
731,PEGI,Eighteen,18
731,CERO,CERO_Z,18
731,USK,GRAC_ALL,0
731,CLASS_IND,ACB_G,3
731,ACB,ACB_R18,18
731,ESRB,M,17
732,ESRB,M,17
732,PEGI,Eighteen,18
732,CERO,CERO_Z,18
732,USK,GRAC_ALL,0
732,CLASS_IND,ACB_G,3
732,ACB,ACB_R18,18
733,PEGI,Eighteen,18
733,ESRB,M,17
733,CERO,CERO_Z,18
733,USK,GRAC_ALL,0
733,CLASS_IND,ACB_G,3
733,ACB,ACB_R18,18
736,ESRB,E,6
739,ESRB,T,13
739,PEGI,Twelve,12
740,ESRB,M,17
740,PEGI,Sixteen,16
741,PEGI,Three,3
741,ESRB,E10,10
748,PEGI,Sixteen,16
748,USK,GRAC_ALL,0
748,CLASS_IND,ACB_G,3
748,ACB,ACB_R18,18
748,ESRB,M,17
749,ESRB,E,6
750,PEGI,Twelve,12
750,ESRB,T,13
754,PEGI,Seven,7
754,ESRB,T,13
755,ESRB,T,13
774,ESRB,T,13
774,PEGI,Twelve,12
776,ESRB,E,6
776,PEGI,Three,3
777,ESRB,E,6
777,PEGI,Three,3
778,ESRB,E,6
779,ESRB,E,6
779,PEGI,Three,3
784,ESRB,E,6
787,ESRB,M,17
787,PEGI,Twelve,12
793,ESRB,E,6
796,ESRB,E,6
797,ESRB,E,6
797,PEGI,Three,3
798,PEGI,Seven,7
798,ESRB,T,13
808,ESRB,E,6
809,ESRB,E,6
811,ESRB,E,6
812,ESRB,E,6
813,ESRB,E,6
814,PEGI,Three,3
814,ESRB,E,6
815,PEGI,Three,3
815,ESRB,E,6
816,PEGI,Twelve,12
816,ESRB,E,6
817,ESRB,E,6
818,ESRB,E,6
819,ESRB,M,17
819,PEGI,Eighteen,18
819,CERO,CERO_Z,18
819,USK,USK_18,18
819,CLASS_IND,CLASS_IND_Sixteen,16
819,ACB,ACB_R18,18
824,ESRB,E10,10
825,PEGI,Eighteen,18
825,CERO,CERO_Z,18
825,CLASS_IND,ACB_G,3
825,ACB,ACB_R18,18
825,ESRB,M,17
826,PEGI,Eighteen,18
826,CERO,CERO_Z,18
826,USK,GRAC_ALL,0
826,CLASS_IND,ACB_G,3
826,ACB,ACB_R18,18
826,ESRB,M,17
828,ESRB,M,17
828,PEGI,Eighteen,18
828,PEGI,Sixteen,16
832,PEGI,Sixteen,16
832,ESRB,T,13
836,ESRB,T,13
836,PEGI,Twelve,12
836,GRAC,GRAC_Eighteen,18
836,CERO,CERO_B,12
837,ESRB,M,17
837,PEGI,Sixteen,16
838,ESRB,E,6
838,PEGI,Three,3
840,PEGI,Three,3
840,ESRB,E,6
843,PEGI,Three,3
843,ESRB,E,6
843,GRAC,GRAC_Twelve,12
846,CERO,CERO_C,15
846,ESRB,M,17
847,ESRB,M,17
847,PEGI,Eighteen,18
847,CERO,CERO_D,17
848,PEGI,Twelve,12
848,ESRB,T,13
854,PEGI,Twelve,12
854,ESRB,T,13
855,ESRB,E,6
856,PEGI,Three,3
856,ESRB,E,6
866,ESRB,E10,10
866,PEGI,Twelve,12
866,GRAC,GRAC_Fifteen,15
868,PEGI,Twelve,12
868,ESRB,E,6
870,PEGI,Seven,7
870,ESRB,T,13
872,ESRB,T,13
872,PEGI,Seven,7
873,ESRB,M,17
873,PEGI,Eighteen,18
873,CERO,CERO_Z,18
873,USK,GRAC_ALL,0
873,CLASS_IND,ACB_G,3
873,ACB,ACB_R18,18
874,ESRB,T,13
874,PEGI,Twelve,12
874,CERO,CERO_C,15
874,GRAC,GRAC_Eighteen,18
875,ESRB,E10,10
876,PEGI,Twelve,12
876,ESRB,T,13
880,ESRB,M,17
880,PEGI,Eighteen,18
884,ESRB,T,13
884,PEGI,Twelve,12
884,GRAC,GRAC_Fifteen,15
884,CERO,CERO_B,12
886,ESRB,E,6
888,ESRB,E10,10
888,PEGI,Twelve,12
890,ESRB,T,13
890,PEGI,Seven,7
890,CERO,CERO_B,12
895,ESRB,M,17
895,PEGI,Sixteen,16
897,ESRB,M,17
897,PEGI,Twelve,12
898,ESRB,T,13
898,PEGI,Twelve,12
898,GRAC,GRAC_Eighteen,18
899,PEGI,Seven,7
899,ESRB,T,13
903,ESRB,E,6
904,ESRB,E,6
905,PEGI,Three,3
905,ESRB,E,6
906,PEGI,Three,3
906,ESRB,E,6
907,ESRB,E10,10
907,PEGI,Twelve,12
909,PEGI,Sixteen,16
909,ESRB,M,17
910,ESRB,T,13
910,PEGI,Twelve,12
910,CERO,CERO_D,17
911,ESRB,M,17
911,PEGI,Sixteen,16
911,GRAC,GRAC_Eighteen,18
911,CERO,CERO_D,17
912,ESRB,T,13
913,ESRB,E,6
914,ESRB,T,13
915,ESRB,T,13
925,PEGI,Three,3
925,ESRB,E,6
926,PEGI,Sixteen,16
926,ESRB,M,17
927,ESRB,M,17
927,PEGI,Sixteen,16
928,PEGI,Eighteen,18
928,ESRB,M,17
934,ESRB,M,17
